route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
806,RINFRA-801-1_Weekday-90,46252244,,1,602,806SB_160306
806,RINFRA-801-1_Weekday-90,46252245,,1,603,806SB_160306
806,RINFRA-801-1_Weekday-90,46252246,,1,654,806SB_160306
806,RINFRA-801-1_Weekday-90,46252247,,1,604,806SB_160306
806,RINFRA-801-1_Weekday-90,46252248,,1,652,806SB_160306
806,RINFRA-801-1_Weekday-90,46252249,,1,653,806SB_160306
806,RINFRA-801-1_Weekday-90,46252250,,1,655,806SB_160306
806,RINFRA-801-1_Weekday-90,46252251,,1,656,806SB_160306
801,RINFRA-801-1_Weekday-90,46252252,,1,104,801SB_120323
801,RINFRA-801-1_Weekday-90,46252253,,1,601,801SB_120323
806,RINFRA-801-1_Weekday-90,46252254,,0,656,806NB_160306
806,RINFRA-801-1_Weekday-90,46252255,,0,662,806NB_160306
806,RINFRA-801-1_Weekday-90,46252256,,0,652,806NB_160306
806,RINFRA-801-1_Weekday-90,46252257,,0,601,806NB_160306
806,RINFRA-801-1_Weekday-90,46252258,,0,655,806NB_160306
806,RINFRA-801-1_Weekday-90,46252259,,0,603,806NB_160306
806,RINFRA-801-1_Weekday-90,46252260,,0,654,806NB_160306
806,RINFRA-801-1_Weekday-90,46252261,,0,604,806NB_160306
806,RINFRA-801-1_Weekday-90,46252262,,0,652,806NB_160306
806,RINFRA-801-1_Weekday-90,46252263,,0,653,806NB_160306
806,RINFRA-801-1_Weekday-90,46252264,,0,655,806NB_160306
806,RINFRA-801-1_Weekday-90,46252265,,0,652,806NB_160306
806,RINFRA-801-1_Weekday-90,46252266,,0,602,806NB_160306
806,RINFRA-801-1_Weekday-90,46252267,,0,656,806NB_160306
806,RINFRA-801-1_Weekday-90,46252268,,0,601,806NB_160306
806,RINFRA-801-1_Weekday-90,46252269,,0,603,806NB_160306
806,RINFRA-801-1_Weekday-90,46252270,,0,604,806NB_160306
806,RINFRA-801-1_Weekday-90,46252271,,0,653,806NB_160306
806,RINFRA-801-1_Weekday-90,46252272,,0,654,806NB_160306
806,RINFRA-801-1_Weekday-90,46252273,,0,655,806NB_160306
806,RINFRA-801-1_Weekday-90,46252274,,0,602,806NB_160306
806,RINFRA-801-1_Weekday-90,46252275,,0,656,806NB_160306
806,RINFRA-801-1_Weekday-90,46252276,,0,651,806NB_160306
806,RINFRA-801-1_Weekday-90,46252277,,0,601,806NB_160306
806,RINFRA-801-1_Weekday-90,46252278,,0,603,806NB_160306
806,RINFRA-801-1_Weekday-90,46252279,,0,604,806NB_160306
806,RINFRA-801-1_Weekday-90,46252280,,0,652,806NB_160306
806,RINFRA-801-1_Weekday-90,46252281,,0,653,806NB_160306
806,RINFRA-801-1_Weekday-90,46252282,,0,655,806NB_160306
806,RINFRA-801-1_Weekday-90,46252283,,0,651,806NB_160306
806,RINFRA-801-1_Weekday-90,46252284,,0,654,806NB_160306
806,RINFRA-801-1_Weekday-90,46252285,,0,656,806NB_160306
806,RINFRA-801-1_Weekday-90,46252286,,0,601,806NB_160306
806,RINFRA-801-1_Weekday-90,46252287,,0,602,806NB_160306
806,RINFRA-801-1_Weekday-90,46252288,,0,603,806NB_160306
806,RINFRA-801-1_Weekday-90,46252289,,0,604,806NB_160306
806,RINFRA-801-1_Weekday-90,46252290,,0,652,806NB_160306
806,RINFRA-801-1_Weekday-90,46252291,,0,653,806NB_160306
806,RINFRA-801-1_Weekday-90,46252292,,0,654,806NB_160306
806,RINFRA-801-1_Weekday-90,46252293,,0,651,806NB_160306
806,RINFRA-801-1_Weekday-90,46252294,,0,666,806NB_160306
806,RINFRA-801-1_Weekday-90,46252295,,0,656,806NB_160306
806,RINFRA-801-1_Weekday-90,46252296,,0,655,806NB_160306
806,RINFRA-801-1_Weekday-90,46252297,,0,667,806NB_160306
806,RINFRA-801-1_Weekday-90,46252298,,0,668,806NB_160306
806,RINFRA-801-1_Weekday-90,46252299,,0,669,806NB_160306
806,RINFRA-801-1_Weekday-90,46252300,,0,670,806NB_160306
806,RINFRA-801-1_Weekday-90,46252301,,0,666,806NB_160306
806,RINFRA-801-1_Weekday-90,46252302,,0,671,806NB_160306
806,RINFRA-801-1_Weekday-90,46252303,,0,672,806NB_160306
806,RINFRA-801-1_Weekday-90,46252304,,0,665,806NB_160306
806,RINFRA-801-1_Weekday-90,46252305,,0,667,806NB_160306
806,RINFRA-801-1_Weekday-90,46252306,,0,668,806NB_160306
806,RINFRA-801-1_Weekday-90,46252307,,0,669,806NB_160306
806,RINFRA-801-1_Weekday-90,46252308,,0,670,806NB_160306
806,RINFRA-801-1_Weekday-90,46252309,,0,651,806NB_160306
806,RINFRA-801-1_Weekday-90,46252310,,0,672,806NB_160306
806,RINFRA-801-1_Weekday-90,46252311,,0,665,806NB_160306
806,RINFRA-801-1_Weekday-90,46252312,,0,671,806NB_160306
806,RINFRA-801-1_Weekday-90,46252313,,0,603,806NB_160306
806,RINFRA-801-1_Weekday-90,46252314,,1,663,806SB_160306
806,RINFRA-801-1_Weekday-90,46252315,,0,667,806NB_160306
806,RINFRA-801-1_Weekday-90,46252316,,0,668,806NB_160306
806,RINFRA-801-1_Weekday-90,46252317,,0,652,806NB_160306
806,RINFRA-801-1_Weekday-90,46252318,,0,653,806NB_160306
806,RINFRA-801-1_Weekday-90,46252319,,1,672,806SB_160306
801,RINFRA-801-1_Weekday-90,46252320,,1,106,801SB_120323
806,RINFRA-801-1_Weekday-90,46252321,,0,655,806NB_160306
801,RINFRA-801-1_Weekday-90,46252322,,1,105,801SB_120323
806,RINFRA-801-1_Weekday-90,46252323,,0,654,806NB_160306
801,RINFRA-801-1_Weekday-90,46252324,,0,101,801NB_120323
806,RINFRA-801-1_Weekday-90,46252325,,0,656,806NB_160306
806,RINFRA-801-1_Weekday-90,46252326,,0,665,806NB_160306
806,RINFRA-801-1_Weekday-90,46252327,,0,666,806NB_160306
806,RINFRA-801-1_Weekday-90,46252328,,0,667,806NB_160306
801,RINFRA-801-1_Weekday-90,46252329,,0,114,801NB_120323
801,RINFRA-801-1_Weekday-90,46252330,,1,102,801SB_120323
801,RINFRA-801-1_Weekday-90,46252331,,0,105,801NB_120323
801,RINFRA-801-1_Weekday-90,46252332,,0,107,801NB_120323
801,RINFRA-801-1_Weekday-90,46252333,,0,101,801NB_120323
801,RINFRA-801-1_Weekday-90,46252334,,0,102,801NB_120323
801,RINFRA-801-1_Weekday-90,46252335,,0,104,801NB_120323
801,RINFRA-801-1_Weekday-90,46252336,,0,106,801NB_120323
801,RINFRA-801-1_Weekday-90,46252337,,0,103,801NB_120323
801,RINFRA-801-1_Weekday-90,46252338,,0,115,801NB_120323
801,RINFRA-801-1_Weekday-90,46252339,,0,118,801NB_120323
801,RINFRA-801-1_Weekday-90,46252340,,0,109,801NB_120323
801,RINFRA-801-1_Weekday-90,46252341,,0,116,801NB_120323
801,RINFRA-801-1_Weekday-90,46252342,,0,117,801NB_120323
801,RINFRA-801-1_Weekday-90,46252343,,0,110,801NB_120323
801,RINFRA-801-1_Weekday-90,46252344,,0,111,801NB_120323
801,RINFRA-801-1_Weekday-90,46252345,,1,105,801SB_120323
801,RINFRA-801-1_Weekday-90,46252346,,1,104,801SB_120323
801,RINFRA-801-1_Weekday-90,46252347,,1,106,801SB_120323
801,RINFRA-801-1_Weekday-90,46252348,,0,108,801NB_120323
801,RINFRA-801-1_Weekday-90,46252349,,1,114,801SB_120323
801,RINFRA-801-1_Weekday-90,46252350,,1,103,801SB_120323
801,RINFRA-801-1_Weekday-90,46252351,,1,113,801SB_120323
801,RINFRA-801-1_Weekday-90,46252352,,1,112,801SB_120323
801,RINFRA-801-1_Weekday-90,46252353,,1,115,801SB_120323
801,RINFRA-801-1_Weekday-90,46252354,,1,108,801SB_120323
801,RINFRA-801-1_Weekday-90,46252355,,1,116,801SB_120323
801,RINFRA-801-1_Weekday-90,46252356,,1,107,801SB_120323
801,RINFRA-801-1_Weekday-90,46252357,,1,118,801SB_120323
801,RINFRA-801-1_Weekday-90,46252358,,1,102,801SB_120323
801,RINFRA-801-1_Weekday-90,46252359,,1,117,801SB_120323
801,RINFRA-801-1_Weekday-90,46252360,,1,101,801SB_120323
801,RINFRA-801-1_Weekday-90,46252361,,1,109,801SB_120323
801,RINFRA-801-1_Weekday-90,46252362,,1,105,801SB_120323
801,RINFRA-801-1_Weekday-90,46252363,,1,110,801SB_120323
801,RINFRA-801-1_Weekday-90,46252364,,1,107,801SB_120323
801,RINFRA-801-1_Weekday-90,46252365,,1,104,801SB_120323
801,RINFRA-801-1_Weekday-90,46252366,,1,111,801SB_120323
801,RINFRA-801-1_Weekday-90,46252367,,1,103,801SB_120323
801,RINFRA-801-1_Weekday-90,46252368,,1,101,801SB_120323
801,RINFRA-801-1_Weekday-90,46252369,,1,106,801SB_120323
801,RINFRA-801-1_Weekday-90,46252370,,1,113,801SB_120323
801,RINFRA-801-1_Weekday-90,46252371,,1,108,801SB_120323
801,RINFRA-801-1_Weekday-90,46252372,,1,102,801SB_120323
801,RINFRA-801-1_Weekday-90,46252373,,1,112,801SB_120323
801,RINFRA-801-1_Weekday-90,46252374,,1,114,801SB_120323
801,RINFRA-801-1_Weekday-90,46252375,,0,107,801NB_120323
801,RINFRA-801-1_Weekday-90,46252376,,0,113,801NB_120323
801,RINFRA-801-1_Weekday-90,46252377,,0,103,801NB_120323
801,RINFRA-801-1_Weekday-90,46252378,,0,105,801NB_120323
801,RINFRA-801-1_Weekday-90,46252379,,0,107,801NB_120323
801,RINFRA-801-1_Weekday-90,46252380,,0,101,801NB_120323
801,RINFRA-801-1_Weekday-90,46252381,,0,102,801NB_120323
801,RINFRA-801-1_Weekday-90,46252382,,0,104,801NB_120323
801,RINFRA-801-1_Weekday-90,46252383,,0,106,801NB_120323
801,RINFRA-801-1_Weekday-90,46252384,,0,109,801NB_120323
801,RINFRA-801-1_Weekday-90,46252385,,0,103,801NB_120323
801,RINFRA-801-1_Weekday-90,46252386,,0,107,801NB_120323
801,RINFRA-801-1_Weekday-90,46252387,,0,110,801NB_120323
801,RINFRA-801-1_Weekday-90,46252388,,0,111,801NB_120323
801,RINFRA-801-1_Weekday-90,46252389,,0,108,801NB_120323
801,RINFRA-801-1_Weekday-90,46252390,,0,101,801NB_120323
801,RINFRA-801-1_Weekday-90,46252391,,0,102,801NB_120323
801,RINFRA-801-1_Weekday-90,46252392,,0,105,801NB_120323
801,RINFRA-801-1_Weekday-90,46252393,,0,113,801NB_120323
801,RINFRA-801-1_Weekday-90,46252394,,0,112,801NB_120323
801,RINFRA-801-1_Weekday-90,46252395,,0,114,801NB_120323
801,RINFRA-801-1_Weekday-90,46252396,,0,115,801NB_120323
801,RINFRA-801-1_Weekday-90,46252397,,0,116,801NB_120323
801,RINFRA-801-1_Weekday-90,46252398,,0,117,801NB_120323
801,RINFRA-801-1_Weekday-90,46252399,,0,104,801NB_120323
801,RINFRA-801-1_Weekday-90,46252400,,0,106,801NB_120323
801,RINFRA-801-1_Weekday-90,46252401,,0,103,801NB_120323
801,RINFRA-801-1_Weekday-90,46252402,,0,109,801NB_120323
801,RINFRA-801-1_Weekday-90,46252403,,0,108,801NB_120323
801,RINFRA-801-1_Weekday-90,46252404,,0,110,801NB_120323
801,RINFRA-801-1_Weekday-90,46252405,,0,111,801NB_120323
801,RINFRA-801-1_Weekday-90,46252406,,0,105,801NB_120323
801,RINFRA-801-1_Weekday-90,46252407,,0,101,801NB_120323
801,RINFRA-801-1_Weekday-90,46252408,,0,107,801NB_120323
801,RINFRA-801-1_Weekday-90,46252409,,0,102,801NB_120323
801,RINFRA-801-1_Weekday-90,46252410,,0,104,801NB_120323
801,RINFRA-801-1_Weekday-90,46252411,,0,106,801NB_120323
801,RINFRA-801-1_Weekday-90,46252412,,0,103,801NB_120323
801,RINFRA-801-1_Weekday-90,46252413,,0,111,801NB_120323
801,RINFRA-801-1_Weekday-90,46252414,,0,109,801NB_120323
801,RINFRA-801-1_Weekday-90,46252415,,0,110,801NB_120323
801,RINFRA-801-1_Weekday-90,46252416,,0,101,801NB_120323
801,RINFRA-801-1_Weekday-90,46252417,,0,108,801NB_120323
801,RINFRA-801-1_Weekday-90,46252418,,0,107,801NB_120323
801,RINFRA-801-1_Weekday-90,46252419,,0,102,801NB_120323
801,RINFRA-801-1_Weekday-90,46252420,,0,119,801NB_120323
801,RINFRA-801-1_Weekday-90,46252421,,0,120,801NB_120323
801,RINFRA-801-1_Weekday-90,46252422,,1,105,801SB_120323
801,RINFRA-801-1_Weekday-90,46252423,,1,104,801SB_120323
801,RINFRA-801-1_Weekday-90,46252424,,1,106,801SB_120323
801,RINFRA-801-1_Weekday-90,46252425,,1,103,801SB_120323
801,RINFRA-801-1_Weekday-90,46252426,,1,109,801SB_120323
801,RINFRA-801-1_Weekday-90,46252427,,1,110,801SB_120323
801,RINFRA-801-1_Weekday-90,46252428,,1,111,801SB_120323
801,RINFRA-801-1_Weekday-90,46252429,,1,108,801SB_120323
801,RINFRA-801-1_Weekday-90,46252430,,1,107,801SB_120323
801,RINFRA-801-1_Weekday-90,46252431,,1,102,801SB_120323
801,RINFRA-801-1_Weekday-90,46252432,,1,101,801SB_120323
801,RINFRA-801-1_Weekday-90,46252433,,1,104,801SB_120323
801,RINFRA-801-1_Weekday-90,46252434,,1,105,801SB_120323
801,RINFRA-801-1_Weekday-90,46252435,,1,111,801SB_120323
801,RINFRA-801-1_Weekday-90,46252436,,1,103,801SB_120323
801,RINFRA-801-1_Weekday-90,46252437,,1,109,801SB_120323
801,RINFRA-801-1_Weekday-90,46252438,,1,110,801SB_120323
801,RINFRA-801-1_Weekday-90,46252439,,1,108,801SB_120323
801,RINFRA-801-1_Weekday-90,46252440,,1,107,801SB_120323
801,RINFRA-801-1_Weekday-90,46252441,,1,105,801SB_120323
801,RINFRA-801-1_Weekday-90,46252442,,1,101,801SB_120323
801,RINFRA-801-1_Weekday-90,46252443,,1,102,801SB_120323
801,RINFRA-801-1_Weekday-90,46252444,,1,116,801SB_120323
801,RINFRA-801-1_Weekday-90,46252445,,1,104,801SB_120323
801,RINFRA-801-1_Weekday-90,46252446,,1,115,801SB_120323
801,RINFRA-801-1_Weekday-90,46252447,,1,117,801SB_120323
801,RINFRA-801-1_Weekday-90,46252448,,0,104,801NB_120323
801,RINFRA-801-1_Weekday-90,46252449,,0,106,801NB_120323
801,RINFRA-801-1_Weekday-90,46252450,,0,103,801NB_120323
801,RINFRA-801-1_Weekday-90,46252451,,0,109,801NB_120323
801,RINFRA-801-1_Weekday-90,46252452,,0,110,801NB_120323
801,RINFRA-801-1_Weekday-90,46252453,,0,111,801NB_120323
801,RINFRA-801-1_Weekday-90,46252454,,0,107,801NB_120323
801,RINFRA-801-1_Weekday-90,46252455,,0,101,801NB_120323
801,RINFRA-801-1_Weekday-90,46252456,,0,102,801NB_120323
801,RINFRA-801-1_Weekday-90,46252457,,0,119,801NB_120323
801,RINFRA-801-1_Weekday-90,46252458,,0,120,801NB_120323
801,RINFRA-801-1_Weekday-90,46252459,,1,106,801SB_120323
801,RINFRA-801-1_Weekday-90,46252460,,0,122,801NB_120323
801,RINFRA-801-1_Weekday-90,46252461,,0,121,801NB_120323
801,RINFRA-801-1_Weekday-90,46252462,,0,123,801NB_120323
801,RINFRA-801-1_Weekday-90,46252463,,0,122,801NB_120323
801,RINFRA-801-1_Weekday-90,46252464,,0,105,801NB_120323
801,RINFRA-801-1_Weekday-90,46252465,,0,104,801NB_120323
801,RINFRA-801-1_Weekday-90,46252466,,0,124,801NB_120323
801,RINFRA-801-1_Weekday-90,46252467,,0,125,801NB_120323
801,RINFRA-801-1_Weekday-90,46252468,,0,103,801NB_120323
801,RINFRA-801-1_Weekday-90,46252469,,0,109,801NB_120323
801,RINFRA-801-1_Weekday-90,46252470,,1,111,801SB_120323
801,RINFRA-801-1_Weekday-90,46252471,,0,110,801NB_120323
801,RINFRA-801-1_Weekday-90,46252472,,0,111,801NB_120323
801,RINFRA-801-1_Weekday-90,46252473,,0,108,801NB_120323
801,RINFRA-801-1_Weekday-90,46252474,,1,106,801SB_120323
801,RINFRA-801-1_Weekday-90,46252475,,1,103,801SB_120323
801,RINFRA-801-1_Weekday-90,46252476,,1,109,801SB_120323
801,RINFRA-801-1_Weekday-90,46252477,,1,108,801SB_120323
801,RINFRA-801-1_Weekday-90,46252478,,1,107,801SB_120323
801,RINFRA-801-1_Weekday-90,46252479,,1,101,801SB_120323
801,RINFRA-801-1_Weekday-90,46252480,,1,102,801SB_120323
801,RINFRA-801-1_Weekday-90,46252481,,1,110,801SB_120323
801,RINFRA-801-1_Weekday-90,46252482,,1,121,801SB_120323
801,RINFRA-801-1_Weekday-90,46252483,,1,119,801SB_120323
801,RINFRA-801-1_Weekday-90,46252484,,1,103,801SB_120323
801,RINFRA-801-1_Weekday-90,46252485,,1,120,801SB_120323
801,RINFRA-801-1_Weekday-90,46252486,,1,122,801SB_120323
801,RINFRA-801-1_Weekday-90,46252487,,1,123,801SB_120323
801,RINFRA-801-1_Weekday-90,46252488,,1,109,801SB_120323
801,RINFRA-801-1_Weekday-90,46252489,,1,125,801SB_120323
801,RINFRA-801-1_Weekday-90,46252490,,1,110,801SB_120323
801,RINFRA-801-1_Weekday-90,46252491,,1,124,801SB_120323
801,RINFRA-801-1_Weekday-90,46252492,,1,108,801SB_120323
801,RINFRA-801-1_Weekday-90,46252493,,1,101,801SB_120323
801,RINFRA-801-1_Weekday-90,46252494,,1,105,801SB_120323
801,RINFRA-801-1_Weekday-90,46252495,,1,102,801SB_120323
801,RINFRA-801-1_Weekday-90,46252496,,1,119,801SB_120323
801,RINFRA-801-1_Weekday-90,46252497,,1,120,801SB_120323
801,RINFRA-801-1_Weekday-90,46252498,,1,121,801SB_120323
801,RINFRA-801-1_Weekday-90,46252499,,1,106,801SB_120323
801,RINFRA-801-1_Weekday-90,46252500,,1,101,801SB_120323
801,RINFRA-801-1_Weekday-90,46252501,,1,602,801SB_120323
801,RINFRA-801-1_Weekday-90,46252502,,1,111,801SB_120323
801,RINFRA-801-1_Weekday-90,46252503,,1,108,801SB_120323
801,RINFRA-801-1_Weekday-90,46252504,,1,107,801SB_120323
801,RINFRA-801-1_Weekday-90,46252505,,1,104,801SB_120323
801,RINFRA-801-1_Weekday-90,46252506,,1,103,801SB_120323
801,RINFRA-801-1_Weekday-90,46252507,,1,109,801SB_120323
801,RINFRA-801-1_Weekday-90,46252508,,1,110,801SB_120323
801,RINFRA-801-1_Weekday-90,46252509,,1,111,801SB_120323
801,RINFRA-801-1_Weekday-90,46252510,,1,123,801SB_120323
801,RINFRA-801-1_Weekday-90,46252511,,0,123,801NB_120323
801,RINFRA-801-1_Weekday-90,46252512,,0,125,801NB_120323
801,RINFRA-801-1_Weekday-90,46252513,,0,101,801NB_120323
801,RINFRA-801-1_Weekday-90,46252514,,0,102,801NB_120323
801,RINFRA-801-1_Weekday-90,46252515,,0,104,801NB_120323
801,RINFRA-801-1_Weekday-90,46252516,,0,103,801NB_120323
801,RINFRA-801-1_Weekday-90,46252517,,1,108,801SB_120323
801,RINFRA-801-1_Weekday-90,46252518,,0,109,801NB_120323
801,RINFRA-801-1_Weekday-90,46252519,,1,107,801SB_120323
801,RINFRA-801-1_Weekday-90,46252520,,0,106,801NB_120323
801,RINFRA-801-1_Weekday-90,46252521,,0,110,801NB_120323
801,RINFRA-801-1_Weekday-90,46252522,,1,112,801SB_120323
801,RINFRA-801-1_Weekday-90,46252523,,1,103,801SB_120323
801,RINFRA-801-1_Weekday-90,46252524,,0,107,801NB_120323
801,RINFRA-801-1_Weekday-90,46252526,,0,106,801NB_120323
801,RINFRA-801-1_Weekday-90,46252527,,1,106,801SB_120323
806,RINFRA-801-1_Weekday-90,46252528,,1,658,806SB_160306
806,RINFRA-801-1_Weekday-90,46252529,,1,651,806SB_160306
806,RINFRA-801-1_Weekday-90,46252530,,1,602,806SB_160306
806,RINFRA-801-1_Weekday-90,46252531,,1,654,806SB_160306
806,RINFRA-801-1_Weekday-90,46252532,,1,604,806SB_160306
806,RINFRA-801-1_Weekday-90,46252533,,1,652,806SB_160306
806,RINFRA-801-1_Weekday-90,46252534,,1,655,806SB_160306
806,RINFRA-801-1_Weekday-90,46252535,,1,656,806SB_160306
806,RINFRA-801-1_Weekday-90,46252536,,1,601,806SB_160306
806,RINFRA-801-1_Weekday-90,46252537,,1,602,806SB_160306
806,RINFRA-801-1_Weekday-90,46252538,,1,603,806SB_160306
806,RINFRA-801-1_Weekday-90,46252539,,1,604,806SB_160306
806,RINFRA-801-1_Weekday-90,46252540,,1,652,806SB_160306
806,RINFRA-801-1_Weekday-90,46252541,,1,653,806SB_160306
806,RINFRA-801-1_Weekday-90,46252542,,1,653,806SB_160306
806,RINFRA-801-1_Weekday-90,46252543,,1,654,806SB_160306
806,RINFRA-801-1_Weekday-90,46252544,,1,655,806SB_160306
806,RINFRA-801-1_Weekday-90,46252545,,1,656,806SB_160306
806,RINFRA-801-1_Weekday-90,46252546,,1,603,806SB_160306
806,RINFRA-801-1_Weekday-90,46252547,,1,602,806SB_160306
806,RINFRA-801-1_Weekday-90,46252548,,1,667,806SB_160306
806,RINFRA-801-1_Weekday-90,46252549,,1,665,806SB_160306
806,RINFRA-801-1_Weekday-90,46252550,,1,666,806SB_160306
806,RINFRA-801-1_Weekday-90,46252551,,1,670,806SB_160306
806,RINFRA-801-1_Weekday-90,46252552,,1,668,806SB_160306
806,RINFRA-801-1_Weekday-90,46252553,,1,669,806SB_160306
806,RINFRA-801-1_Weekday-90,46252554,,1,651,806SB_160306
806,RINFRA-801-1_Weekday-90,46252555,,1,671,806SB_160306
806,RINFRA-801-1_Weekday-90,46252556,,1,666,806SB_160306
806,RINFRA-801-1_Weekday-90,46252557,,1,672,806SB_160306
806,RINFRA-801-1_Weekday-90,46252558,,1,665,806SB_160306
806,RINFRA-801-1_Weekday-90,46252559,,1,667,806SB_160306
806,RINFRA-801-1_Weekday-90,46252560,,1,668,806SB_160306
806,RINFRA-801-1_Weekday-90,46252561,,1,672,806SB_160306
806,RINFRA-801-1_Weekday-90,46252562,,1,669,806SB_160306
806,RINFRA-801-1_Weekday-90,46252563,,1,670,806SB_160306
806,RINFRA-801-1_Weekday-90,46252564,,1,671,806SB_160306
806,RINFRA-801-1_Weekday-90,46252565,,1,651,806SB_160306
806,RINFRA-801-1_Weekday-90,46252566,,1,666,806SB_160306
806,RINFRA-801-1_Weekday-90,46252567,,0,651,806NB_160306
806,RINFRA-801-1_Weekday-90,46252568,,0,657,806NB_160306
806,RINFRA-801-1_Weekday-90,46252569,,0,658,806NB_160306
806,RINFRA-801-1_Weekday-90,46252570,,0,664,806NB_160306
806,RINFRA-801-1_Weekday-90,46252571,,0,661,806NB_160306
806,RINFRA-801-1_Weekday-90,46252572,,0,659,806NB_160306
806,RINFRA-801-1_Weekday-90,46252573,,0,660,806NB_160306
806,RINFRA-801-1_Weekday-90,46252574,,0,663,806NB_160306
806,RINFRA-801-1_Weekday-90,46252575,,0,663,806NB_160306
806,RINFRA-801-1_Weekday-90,46252576,,0,651,806NB_160306
806,RINFRA-801-1_Weekday-90,46252577,,0,662,806NB_160306
806,RINFRA-801-1_Weekday-90,46252578,,0,657,806NB_160306
806,RINFRA-801-1_Weekday-90,46252579,,0,658,806NB_160306
806,RINFRA-801-1_Weekday-90,46252580,,0,664,806NB_160306
806,RINFRA-801-1_Weekday-90,46252581,,0,659,806NB_160306
806,RINFRA-801-1_Weekday-90,46252582,,0,660,806NB_160306
806,RINFRA-801-1_Weekday-90,46252583,,0,661,806NB_160306
806,RINFRA-801-1_Weekday-90,46252584,,0,651,806NB_160306
806,RINFRA-801-1_Weekday-90,46252585,,0,601,806NB_160306
806,RINFRA-801-1_Weekday-90,46252586,,0,602,806NB_160306
806,RINFRA-801-1_Weekday-90,46252587,,0,653,806NB_160306
806,RINFRA-801-1_Weekday-90,46252588,,0,654,806NB_160306
806,RINFRA-801-1_Weekday-90,46252589,,0,655,806NB_160306
806,RINFRA-801-1_Weekday-90,46252590,,0,656,806NB_160306
806,RINFRA-801-1_Weekday-90,46252591,,0,601,806NB_160306
806,RINFRA-801-1_Weekday-90,46252592,,0,602,806NB_160306
806,RINFRA-801-1_Weekday-90,46252593,,0,603,806NB_160306
806,RINFRA-801-1_Weekday-90,46252594,,0,604,806NB_160306
806,RINFRA-801-1_Weekday-90,46252595,,0,652,806NB_160306
806,RINFRA-801-1_Weekday-90,46252596,,0,603,806NB_160306
806,RINFRA-801-1_Weekday-90,46252597,,0,604,806NB_160306
806,RINFRA-801-1_Weekday-90,46252598,,0,652,806NB_160306
806,RINFRA-801-1_Weekday-90,46252599,,0,653,806NB_160306
806,RINFRA-801-1_Weekday-90,46252600,,0,654,806NB_160306
806,RINFRA-801-1_Weekday-90,46252602,,0,655,806NB_160306
806,RINFRA-801-1_Weekday-90,46252603,,0,656,806NB_160306
806,RINFRA-801-1_Weekday-90,46252604,,0,601,806NB_160306
806,RINFRA-801-1_Weekday-90,46252605,,0,602,806NB_160306
806,RINFRA-801-1_Weekday-90,46252606,,0,604,806NB_160306
801,RINFRA-801-1_Weekday-90,46252607,,0,106,801NB_120323
806,RINFRA-801-1_Weekday-90,46252608,,1,661,806SB_160306
801,RINFRA-801-1_Weekday-90,46252609,,1,107,801SB_120323
801,RINFRA-801-1_Weekday-90,46252610,,0,102,801NB_120323
801,RINFRA-801-1_Weekday-90,46252611,,0,121,801NB_120323
801,RINFRA-801-1_Weekday-90,46252612,,0,104,801NB_120323
806,RINFRA-801-1_Weekday-90,46252613,,1,660,806SB_160306
801,RINFRA-801-1_Weekday-90,46252615,,1,101,801SB_120323
801,RINFRA-801-1_Weekday-90,46252616,,0,108,801NB_120323
801,RINFRA-801-1_Weekday-90,46252617,,1,102,801SB_120323
801,RINFRA-801-1_Weekday-90,46252618,,0,105,801NB_120323
806,RINFRA-801-1_Weekday-90,46252619,,0,658,806NB_160306
801,RINFRA-801-1_Weekday-90,46252621,,0,118,801NB_120323
801,RINFRA-801-1_Weekday-90,46252622,,1,104,801SB_120323
801,RINFRA-801-1_Weekday-90,46252623,,1,105,801SB_120323
806,RINFRA-801-1_Weekday-90,46252624,,1,667,806SB_160306
801,RINFRA-801-1_Weekday-90,46252625,,0,105,801NB_120323
801,RINFRA-801-1_Weekday-90,46252626,,0,105,801NB_120323
806,RINFRA-801-1_Weekday-90,46252627,,1,665,806SB_160306
801,RINFRA-801-1_Weekday-90,46252628,,1,124,801SB_120323
806,RINFRA-801-1_Weekday-90,46252629,,1,669,806SB_160306
801,RINFRA-801-1_Weekday-90,46252630,,0,124,801NB_120323
801,RINFRA-801-1_Weekday-90,46252631,,1,104,801SB_120323
801,RINFRA-801-1_Weekday-90,46252632,,1,122,801SB_120323
806,RINFRA-801-1_Weekday-90,46252633,,0,669,806NB_160306
801,RINFRA-801-1_Weekday-90,46252634,,0,108,801NB_120323
801,RINFRA-801-1_Weekday-90,46252635,,1,118,801SB_120323
801,RINFRA-801-1_Weekday-90,46252636,,0,102,801NB_120323
801,RINFRA-801-1_Weekday-90,46252637,,0,107,801NB_120323
801,RINFRA-801-1_Weekday-90,46252638,,0,111,801NB_120323
801,RINFRA-801-1_Weekday-90,46252639,,0,108,801NB_120323
801,RINFRA-801-1_Weekday-90,46252640,,0,604,801NB_120323
801,RINFRA-801-1_Weekday-90,46252641,,0,104,801NB_120323
801,RINFRA-801-1_Weekday-90,46252642,,0,103,801NB_120323
801,RINFRA-801-1_Weekday-90,46252643,,0,109,801NB_120323
801,RINFRA-801-1_Weekday-90,46252644,,0,110,801NB_120323
801,RINFRA-801-1_Weekday-90,46252645,,0,111,801NB_120323
801,RINFRA-801-1_Weekday-90,46252646,,0,107,801NB_120323
