datetime,trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,line_id,station_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station,tpis_name,hrs,datetime
2018-08-29 11:02:00,46257195,11:02:00,11:02:00,80135,15,806 - Downtown Santa Monica Station,0,0,801,35,80135,Expo / Sepulveda Station,,34.035408000000004,-118.434234,,0,80135S,Sepulveda,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46257102,11:02:00,11:02:00,80154,19,801 - Downtown Long Beach Station,0,0,801,54,80154,5th Street Station,,33.773598,-118.189412,,0,80154S,5th St,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46260454,11:02:00,11:02:00,80127,13,806 - 7th Street / Metro Center Station,0,0,801,27,80127,Expo / Western Station,,34.018330999999996,-118.30891000000001,,0,80127S,Ex/Wstrn,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46523813,11:02:00,11:02:00,80124,16,806 - 7th Street / Metro Center Station,0,0,801,24,80124,Jefferson / USC Station,,34.022123,-118.27811799999999,,0,80124S,Jeff/USC,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46306608,11:02:00,11:02:00,80209,6,805 - Wilshire / Western Station,0,0,802,09,80209,Wilshire / Vermont Station,,34.062701000000004,-118.29008200000001,,0,80209S,Wil/Ver,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46523955,11:02:00,11:02:00,80110,13,801 - Downtown Long Beach Station,0,0,801,10,80110,Artesia Station,,33.876082000000004,-118.222503,,0,80110S,Artesia,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46506055,11:02:00,11:02:00,80310,10,803 - Norwalk Station,0,0,803,10,80310,Avalon Station,,33.927465000000005,-118.26521699999999,,0,80310S,Avalon,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46318973,11:02:00,11:02:00,80422,6,804 - Atlantic Station,0,0,804,22,80422,Arcadia Station,,34.14286,-118.029199,,0,80422S,Arcadia,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46310941,11:02:00,11:02:00,80408,8,804 - Azusa / Citrus,0,0,804,08,80408,Little Tokyo / Arts District Station,,34.0501,-118.23790100000001,,0,80408S,L Tokyo,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46252404,11:02:00,11:02:00,80106,4,801 - 7th Street / Metro Center Station,0,0,801,06,80106,Pacific Coast Hwy Station,,33.78909,-118.18938200000001,,0,80106S,PCH,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46318915,11:02:00,11:02:00,80426,2,804 - Atlantic Station,0,0,804,26,80426,Azusa Downtown Station,,34.135863,-117.906631,,0,80426S,Azusa DT,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46257073,11:02:00,11:02:00,80122,20,801 - 7th Street / Metro Center Station,1,0,801,22,80122,7th Street / Metro Center Station - Metro Blue & Expo Lines,,34.04861,-118.258822,,0,80122S,7MC,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46525856,11:02:00,11:02:00,80135,15,806 - Downtown Santa Monica Station,0,0,801,35,80135,Expo / Sepulveda Station,,34.035408000000004,-118.434234,,0,80135S,Sepulveda,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46261455,11:02:00,11:02:00,80110,8,801 - 7th Street / Metro Center Station,0,0,801,10,80110,Artesia Station,,33.876082000000004,-118.222503,,0,80110S,Artesia,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46525925,11:02:00,11:02:00,80127,13,806 - 7th Street / Metro Center Station,0,0,801,27,80127,Expo / Western Station,,34.018330999999996,-118.30891000000001,,0,80127S,Ex/Wstrn,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46324348,11:02:00,11:02:00,80314,1,803 - Redondo Beach Station,0,0,803,14,80314,Norwalk Station,,33.914033,-118.104717,,0,80314S,Norwalk,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46260387,11:02:00,11:02:00,80126,6,806 - Downtown Santa Monica Station,0,0,801,26,80126,Expo / Vermont Station,,34.018245,-118.29154,,0,80126S,Ex/Vrmnt,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46306532,11:02:00,11:02:00,80212,3,802 - North Hollywood Station,0,0,802,12,80212,Pershing Square Station,,34.049316,-118.251259,,0,80212S,Persh Sq,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46523749,11:02:00,11:02:00,80123,3,806 - Downtown Santa Monica Station,0,0,801,23,80123,LATTC / Ortho Institute Station,,34.029112,-118.27360300000001,,0,80123S,LATTC/Ortho Inst,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46284124,11:02:00,11:02:00,80209,3,805 - Union Station / Downtown LA,0,0,802,09,80209,Wilshire / Vermont Station,,34.062701000000004,-118.29008200000001,,0,80209S,Wil/Ver,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46306688,11:02:00,11:02:00,80207,7,802 - Union Station / Downtown LA,0,0,802,07,80207,Vermont / Santa Monica Station,,34.089909999999996,-118.29173,,0,80207S,Ver/SaMo,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46308148,11:02:00,11:02:00,80408,8,804 - Azusa / Citrus,0,0,804,08,80408,Little Tokyo / Arts District Station,,34.0501,-118.23790100000001,,0,80408S,L Tokyo,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46284188,11:02:00,11:02:00,80206,6,802 - Union Station / Downtown LA,0,0,802,06,80206,Vermont / Sunset Station,,34.097708000000004,-118.291756,,0,80206S,Sunset,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46524378,11:02:00,11:02:00,80118,5,801 - Downtown Long Beach Station,0,0,801,18,80118,Washington Station,,34.01965,-118.24308400000001,,0,80118S,Washngtn,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46373163,11:02:00,11:02:00,80212,3,802 - North Hollywood Station,0,0,802,12,80212,Pershing Square Station,,34.049316,-118.251259,,0,80212S,Persh Sq,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46252212,11:02:00,11:02:00,80137,17,806 - Downtown Santa Monica Station,0,0,801,37,80137,26th Street / Bergamot Station,,34.027995000000004,-118.46911999999999,,0,80137S,26th/Berg,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46257264,11:02:00,11:02:00,80127,13,806 - 7th Street / Metro Center Station,0,0,801,27,80127,Expo / Western Station,,34.018330999999996,-118.30891000000001,,0,80127S,Ex/Wstrn,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46257078,11:02:00,11:02:00,80106,4,801 - 7th Street / Metro Center Station,0,0,801,06,80106,Pacific Coast Hwy Station,,33.78909,-118.18938200000001,,0,80106S,PCH,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46523807,11:02:00,11:02:00,80129,11,806 - 7th Street / Metro Center Station,0,0,801,29,80129,Farmdale Station,,34.023981,-118.34609499999999,,0,80129S,Farmdale,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46513111,11:02:00,11:02:00,80426,2,804 - Atlantic Station,0,0,804,26,80426,Azusa Downtown Station,,34.135863,-117.906631,,0,80426S,Azusa DT,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46260266,11:02:00,11:02:00,80114,12,801 - 7th Street / Metro Center Station,0,0,801,14,80114,Firestone Station,,33.959610999999995,-118.243205,,0,80114S,Firestne,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46284264,11:02:00,11:02:00,80213,2,802 - North Hollywood Station,0,0,802,13,80213,Civic Center / Grand Park Station,,34.0549,-118.24605700000001,,0,80213S,Civic Ctr,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46282576,11:02:00,11:02:00,80212,3,802 - North Hollywood Station,0,0,802,12,80212,Pershing Square Station,,34.049316,-118.251259,,0,80212S,Persh Sq,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46261265,11:02:00,11:02:00,80137,17,806 - Downtown Santa Monica Station,0,0,801,37,80137,26th Street / Bergamot Station,,34.027995000000004,-118.46911999999999,,0,80137S,26th/Berg,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46261482,11:02:00,11:02:00,80154,19,801 - Downtown Long Beach Station,0,0,801,54,80154,5th Street Station,,33.773598,-118.189412,,0,80154S,5th St,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46312279,11:02:00,11:02:00,80408,8,804 - Azusa / Citrus,0,0,804,08,80408,Little Tokyo / Arts District Station,,34.0501,-118.23790100000001,,0,80408S,L Tokyo,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46524454,11:02:00,11:02:00,80123,3,806 - Downtown Santa Monica Station,0,0,801,23,80123,LATTC / Ortho Institute Station,,34.029112,-118.27360300000001,,0,80123S,LATTC/Ortho Inst,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46524517,11:02:00,11:02:00,80129,11,806 - 7th Street / Metro Center Station,0,0,801,29,80129,Farmdale Station,,34.023981,-118.34609499999999,,0,80129S,Farmdale,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46322274,11:02:00,11:02:00,80305,10,803 - Redondo Beach Station,0,0,803,05,80305,Aviation / LAX Station,,33.929621000000004,-118.37713400000001,,0,80305S,Aviat/LAX,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46292903,11:02:00,11:02:00,80206,9,802 - North Hollywood Station,0,0,802,06,80206,Vermont / Sunset Station,,34.097708000000004,-118.291756,,0,80206S,Sunset,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46312306,11:02:00,11:02:00,80418,10,804 - Atlantic Station,0,0,804,18,80418,Memorial Park Station,,34.148356,-118.147512,,0,80418S,Mem Pk,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46292829,11:02:00,11:02:00,80206,6,802 - Union Station / Downtown LA,0,0,802,06,80206,Vermont / Sunset Station,,34.097708000000004,-118.291756,,0,80206S,Sunset,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46524379,11:02:00,11:02:00,80113,11,801 - 7th Street / Metro Center Station,0,0,801,13,80113,103rd Street / Watts Towers  Station,,33.94222,-118.243159,,0,80113S,103rd,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46520559,11:02:00,11:02:00,80154,19,801 - Downtown Long Beach Station,0,0,801,54,80154,5th Street Station,,33.773598,-118.189412,,0,80154S,5th St,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46284186,11:02:00,11:02:00,80213,13,802 - Union Station / Downtown LA,0,0,802,13,80213,Civic Center / Grand Park Station,,34.0549,-118.24605700000001,,0,80213S,Civic Ctr,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46257197,11:02:00,11:02:00,80126,6,806 - Downtown Santa Monica Station,0,0,801,26,80126,Expo / Vermont Station,,34.018245,-118.29154,,0,80126S,Ex/Vrmnt,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46257076,11:02:00,11:02:00,80114,12,801 - 7th Street / Metro Center Station,0,0,801,14,80114,Firestone Station,,33.959610999999995,-118.243205,,0,80114S,Firestne,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46261327,11:02:00,11:02:00,80129,11,806 - 7th Street / Metro Center Station,0,0,801,29,80129,Farmdale Station,,34.023981,-118.34609499999999,,0,80129S,Farmdale,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46525734,11:02:00,11:02:00,80122,11,801 - 7th Street / Metro Center Station,1,0,801,22,80122,7th Street / Metro Center Station - Metro Blue & Expo Lines,,34.04861,-118.258822,,0,80122S,7MC,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46252402,11:02:00,11:02:00,80110,8,801 - 7th Street / Metro Center Station,0,0,801,10,80110,Artesia Station,,33.876082000000004,-118.222503,,0,80110S,Artesia,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46523953,11:02:00,11:02:00,80154,19,801 - Downtown Long Beach Station,0,0,801,54,80154,5th Street Station,,33.773598,-118.189412,,0,80154S,5th St,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46312307,11:02:00,11:02:00,80422,6,804 - Atlantic Station,0,0,804,22,80422,Arcadia Station,,34.14286,-118.029199,,0,80422S,Arcadia,11,2018-08-29 11:02:00
2018-08-29 11:02:00,46260263,11:02:00,11:02:00,80122,20,801 - 7th Street / Metro Center Station,1,0,801,22,80122,7th Street / Metro Center Station - Metro Blue & Expo Lines,,34.04861,-118.258822,,0,80122S,7MC,11,2018-08-29 11:02:00
2018-08-29 11:03:00,46474812,11:03:00,11:03:00,80425,25,804 - Azusa / Citrus,0,0,804,25,80425,Irwindale Station,,34.129048,-117.932506,,0,80425S,Irwindale,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46524645,11:03:00,11:03:00,80109,7,801 - 7th Street / Metro Center Station,0,0,801,09,80109,Del Amo Station,,33.848222,-118.211017,,0,80109S,Del Amo,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46524644,11:03:00,11:03:00,80113,11,801 - 7th Street / Metro Center Station,0,0,801,13,80113,103rd Street / Watts Towers  Station,,33.94222,-118.243159,,0,80113S,103rd,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46260453,11:03:00,11:03:00,80121,18,806 - 7th Street / Metro Center Station,0,0,801,21,80121,Pico Station,,34.040735,-118.26611799999999,,0,80121S,Pico,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46318823,11:03:00,11:03:00,80413,13,804 - Azusa / Citrus,0,0,804,13,80413,Southwest Museum Station,,34.098243,-118.20671200000001,,0,80413S,SW Mus,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46506050,11:03:00,11:03:00,80311,4,803 - Redondo Beach Station,0,0,803,11,80311,Willowbrook - Rosa Parks Station - Metro Green Line,,33.928258,-118.238052,,0,80112S,Willwbrk,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46292970,11:03:00,11:03:00,80209,6,805 - Wilshire / Western Station,0,0,802,09,80209,Wilshire / Vermont Station,,34.062701000000004,-118.29008200000001,,0,80209S,Wil/Ver,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46282813,11:03:00,11:03:00,80210,4,805 - Union Station / Downtown LA,0,0,802,10,80210,Westlake / MacArthur Park Station,,34.056368,-118.274879,,0,80210S,Westlake,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46282575,11:03:00,11:03:00,80205,10,802 - North Hollywood Station,0,0,802,05,80205,Hollywood / Western Station,,34.101737,-118.308117,,0,80205S,HW/Wstrn,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46312306,11:03:00,11:03:00,80417,11,804 - Atlantic Station,0,0,804,17,80417,Del Mar Station,,34.141909999999996,-118.148214,,0,80417S,Del Mar,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46261485,11:03:00,11:03:00,80111,12,801 - Downtown Long Beach Station,0,0,801,11,80111,Compton Station,,33.897490000000005,-118.224249,,0,80111S,Compton,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46497404,11:03:00,11:03:00,80414,14,804 - Atlantic Station,0,0,804,14,80414,Highland Park Station,,34.111179,-118.19260600000001,,0,80414S,Highl Pk,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46261484,11:03:00,11:03:00,80116,7,801 - Downtown Long Beach Station,0,0,801,16,80116,Slauson Station,,33.98876,-118.243398,,0,80116S,Slauson,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46252400,11:03:00,11:03:00,80119,17,801 - 7th Street / Metro Center Station,0,0,801,19,80119,San Pedro Street Station,,34.026807,-118.255505,,0,80119S,S Pedro,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46497446,11:03:00,11:03:00,80426,26,804 - Azusa / Citrus,0,0,804,26,80426,Azusa Downtown Station,,34.135863,-117.906631,,0,80426S,Azusa DT,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46322588,11:03:00,11:03:00,80312,12,803 - Norwalk Station,0,0,803,12,80312,Long Beach Blvd Station,,33.92488,-118.20994499999999,,0,80312S,LB Bl,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46474904,11:03:00,11:03:00,80426,2,804 - Atlantic Station,0,0,804,26,80426,Azusa Downtown Station,,34.135863,-117.906631,,0,80426S,Azusa DT,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46525767,11:03:00,11:03:00,80116,7,801 - Willowbrook / Rosa Parks Station,0,0,801,16,80116,Slauson Station,,33.98876,-118.243398,,0,80116S,Slauson,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46464690,11:03:00,11:03:00,80305,5,803 - Norwalk Station,0,0,803,05,80305,Aviation / LAX Station,,33.929621000000004,-118.37713400000001,,0,80305S,Aviat/LAX,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46310937,11:03:00,11:03:00,80425,25,804 - Azusa / Citrus,0,0,804,25,80425,Irwindale Station,,34.129048,-117.932506,,0,80425S,Irwindale,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46260457,11:03:00,11:03:00,80136,4,806 - 7th Street / Metro Center Station,0,0,801,36,80136,Expo / Bundy Station,,34.031705,-118.452896,,0,80136S,Bundy,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46292829,11:03:00,11:03:00,80207,7,802 - Union Station / Downtown LA,0,0,802,07,80207,Vermont / Santa Monica Station,,34.089909999999996,-118.29173,,0,80207S,Ver/SaMo,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46252279,11:03:00,11:03:00,80138,2,806 - 7th Street / Metro Center Station,0,0,801,38,80138,17th Street / SMC Station,,34.023154999999996,-118.480372,,0,80138S,17th/SMC,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46312313,11:03:00,11:03:00,80404,24,804 - Atlantic Station,0,0,804,04,80404,Indiana Station,,34.0343,-118.192182,,0,80404S,Indiana,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46260455,11:03:00,11:03:00,80131,9,806 - 7th Street / Metro Center Station,0,0,801,31,80131,La Cienega / Jefferson Station,,34.026355,-118.37212,,0,80131S,LCienega,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46524452,11:03:00,11:03:00,80128,8,806 - Downtown Santa Monica Station,0,0,801,28,80128,Expo / Crenshaw Station,,34.022526,-118.335078,,0,80128S,Ex/Crnshw,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46261483,11:03:00,11:03:00,80107,16,801 - Downtown Long Beach Station,0,0,801,07,80107,Willow Street Station,,33.807078999999995,-118.189834,,0,80107S,Willow,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46261264,11:03:00,11:03:00,80128,8,806 - Downtown Santa Monica Station,0,0,801,28,80128,Expo / Crenshaw Station,,34.022526,-118.335078,,0,80128S,Ex/Crnshw,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46292905,11:03:00,11:03:00,80212,3,802 - North Hollywood Station,0,0,802,12,80212,Pershing Square Station,,34.049316,-118.251259,,0,80212S,Persh Sq,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46464692,11:03:00,11:03:00,80311,11,803 - Norwalk Station,0,0,803,11,80311,Willowbrook - Rosa Parks Station - Metro Green Line,,33.928258,-118.238052,,0,80112S,Willwbrk,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46257103,11:03:00,11:03:00,80107,16,801 - Downtown Long Beach Station,0,0,801,07,80107,Willow Street Station,,33.807078999999995,-118.189834,,0,80107S,Willow,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46318857,11:03:00,11:03:00,80404,24,804 - Atlantic Station,0,0,804,04,80404,Indiana Station,,34.0343,-118.192182,,0,80404S,Indiana,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46284264,11:03:00,11:03:00,80212,3,802 - North Hollywood Station,0,0,802,12,80212,Pershing Square Station,,34.049316,-118.251259,,0,80212S,Persh Sq,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46312284,11:03:00,11:03:00,80413,13,804 - Azusa / Citrus,0,0,804,13,80413,Southwest Museum Station,,34.098243,-118.20671200000001,,0,80413S,SW Mus,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46308150,11:03:00,11:03:00,80425,25,804 - Azusa / Citrus,0,0,804,25,80425,Irwindale Station,,34.129048,-117.932506,,0,80425S,Irwindale,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46306769,11:03:00,11:03:00,80210,4,805 - Union Station / Downtown LA,0,0,802,10,80210,Westlake / MacArthur Park Station,,34.056368,-118.274879,,0,80210S,Westlake,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46252430,11:03:00,11:03:00,80107,16,801 - Downtown Long Beach Station,0,0,801,07,80107,Willow Street Station,,33.807078999999995,-118.189834,,0,80107S,Willow,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46257104,11:03:00,11:03:00,80111,12,801 - Downtown Long Beach Station,0,0,801,11,80111,Compton Station,,33.897490000000005,-118.224249,,0,80111S,Compton,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46524673,11:03:00,11:03:00,80107,16,801 - Downtown Long Beach Station,0,0,801,07,80107,Willow Street Station,,33.807078999999995,-118.189834,,0,80107S,Willow,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46282732,11:03:00,11:03:00,80202,2,802 - Union Station / Downtown LA,0,0,802,02,80202,Universal / Studio City Station,,34.140002,-118.36269899999999,,0,80202S,Univ City,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46474753,11:03:00,11:03:00,80422,6,804 - Atlantic Station,0,0,804,22,80422,Arcadia Station,,34.14286,-118.029199,,0,80422S,Arcadia,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46464687,11:03:00,11:03:00,80311,4,803 - Redondo Beach Station,0,0,803,11,80311,Willowbrook - Rosa Parks Station - Metro Green Line,,33.928258,-118.238052,,0,80112S,Willwbrk,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46524647,11:03:00,11:03:00,80105,3,801 - 7th Street / Metro Center Station,0,0,801,05,80105,Anaheim Street Station,,33.78183,-118.189384,,0,80105S,Anaheim,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46520342,11:03:00,11:03:00,80128,8,806 - Downtown Santa Monica Station,0,0,801,28,80128,Expo / Crenshaw Station,,34.022526,-118.335078,,0,80128S,Ex/Crnshw,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46525924,11:03:00,11:03:00,80121,18,806 - 7th Street / Metro Center Station,0,0,801,21,80121,Pico Station,,34.040735,-118.26611799999999,,0,80121S,Pico,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46308084,11:03:00,11:03:00,80422,6,804 - Atlantic Station,0,0,804,22,80422,Arcadia Station,,34.14286,-118.029199,,0,80422S,Arcadia,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46520560,11:03:00,11:03:00,80107,16,801 - Downtown Long Beach Station,0,0,801,07,80107,Willow Street Station,,33.807078999999995,-118.189834,,0,80107S,Willow,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46523815,11:03:00,11:03:00,80138,2,806 - 7th Street / Metro Center Station,0,0,801,38,80138,17th Street / SMC Station,,34.023154999999996,-118.480372,,0,80138S,17th/SMC,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46261332,11:03:00,11:03:00,80138,2,806 - 7th Street / Metro Center Station,0,0,801,38,80138,17th Street / SMC Station,,34.023154999999996,-118.480372,,0,80138S,17th/SMC,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46260293,11:03:00,11:03:00,80107,16,801 - Downtown Long Beach Station,0,0,801,07,80107,Willow Street Station,,33.807078999999995,-118.189834,,0,80107S,Willow,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46318886,11:03:00,11:03:00,80413,15,804 - Atlantic Station,0,0,804,13,80413,Southwest Museum Station,,34.098243,-118.20671200000001,,0,80413S,SW Mus,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46464691,11:03:00,11:03:00,80305,10,803 - Redondo Beach Station,0,0,803,05,80305,Aviation / LAX Station,,33.929621000000004,-118.37713400000001,,0,80305S,Aviat/LAX,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46310862,11:03:00,11:03:00,80413,13,804 - Azusa / Citrus,0,0,804,13,80413,Southwest Museum Station,,34.098243,-118.20671200000001,,0,80413S,SW Mus,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46260294,11:03:00,11:03:00,80111,12,801 - Downtown Long Beach Station,0,0,801,11,80111,Compton Station,,33.897490000000005,-118.224249,,0,80111S,Compton,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46506054,11:03:00,11:03:00,80305,10,803 - Redondo Beach Station,0,0,803,05,80305,Aviation / LAX Station,,33.929621000000004,-118.37713400000001,,0,80305S,Aviat/LAX,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46525928,11:03:00,11:03:00,80136,4,806 - 7th Street / Metro Center Station,0,0,801,36,80136,Expo / Bundy Station,,34.031705,-118.452896,,0,80136S,Bundy,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46260264,11:03:00,11:03:00,80119,17,801 - 7th Street / Metro Center Station,0,0,801,19,80119,San Pedro Street Station,,34.026807,-118.255505,,0,80119S,S Pedro,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46308240,11:03:00,11:03:00,80418,10,804 - Atlantic Station,0,0,804,18,80418,Memorial Park Station,,34.148356,-118.147512,,0,80418S,Mem Pk,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46520562,11:03:00,11:03:00,80111,12,801 - Downtown Long Beach Station,0,0,801,11,80111,Compton Station,,33.897490000000005,-118.224249,,0,80111S,Compton,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46520410,11:03:00,11:03:00,80138,2,806 - 7th Street / Metro Center Station,0,0,801,38,80138,17th Street / SMC Station,,34.023154999999996,-118.480372,,0,80138S,17th/SMC,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46467141,11:03:00,11:03:00,80311,11,803 - Norwalk Station,0,0,803,11,80311,Willowbrook - Rosa Parks Station - Metro Green Line,,33.928258,-118.238052,,0,80112S,Willwbrk,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46318785,11:03:00,11:03:00,80425,25,804 - Azusa / Citrus,0,0,804,25,80425,Irwindale Station,,34.129048,-117.932506,,0,80425S,Irwindale,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46523934,11:03:00,11:03:00,80120,18,801 - 7th Street / Metro Center Station,0,0,801,20,80120,Grand / LATTC Station,,34.033155,-118.269333,,0,80120S,Grand/LATTC,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46474737,11:03:00,11:03:00,80413,13,804 - Azusa / Citrus,0,0,804,13,80413,Southwest Museum Station,,34.098243,-118.20671200000001,,0,80413S,SW Mus,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46373315,11:03:00,11:03:00,80202,2,802 - Union Station / Downtown LA,0,0,802,02,80202,Universal / Studio City Station,,34.140002,-118.36269899999999,,0,80202S,Univ City,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46310878,11:03:00,11:03:00,80422,6,804 - Atlantic Station,0,0,804,22,80422,Arcadia Station,,34.14286,-118.029199,,0,80422S,Arcadia,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46520532,11:03:00,11:03:00,80109,7,801 - 7th Street / Metro Center Station,0,0,801,09,80109,Del Amo Station,,33.848222,-118.211017,,0,80109S,Del Amo,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46467139,11:03:00,11:03:00,80305,5,803 - Norwalk Station,0,0,803,05,80305,Aviation / LAX Station,,33.929621000000004,-118.37713400000001,,0,80305S,Aviat/LAX,11,2018-08-29 11:03:00
2018-08-29 11:03:00,46526245,11:03:00,11:03:00,80153,6,801 - Downtown Long Beach Station,0,0,801,53,80153,1st Street Station,,33.76874,-118.18936200000002,,0,80153S,1st St,11,2018-08-29 11:03:00
