id,report_date,report_time,vehicle_id,lat,lon,direction
1005,08/29/18,14:56:25,409,34.044427,-118.211701,0
1006,08/29/18,14:58:55,423,34.047861,-118.229378,180
1007,08/29/18,14:59:36,406,34.149532,-118.087822,0
1008,08/29/18,14:59:19,401,34.0333759,-118.173907,0
1009,08/29/18,14:59:36,407,34.128831,-118.14802,0
1010,08/29/18,14:58:55,452,34.047232,-118.219914,180
1011,08/29/18,14:59:27,426,34.148004,-118.07633,180
1012,08/29/18,14:59:46,404,34.136235,-117.905453,180
1013,08/29/18,14:59:46,402,34.074592,-118.22525,180
1014,08/29/18,14:59:46,424,34.140548,-118.148183,180
1015,08/29/18,14:58:23,425,34.136919,-117.891003,0
1016,08/29/18,14:59:46,405,34.131239,-117.948661,0
1017,08/29/18,14:56:04,451,34.033395,-118.154466,180
1018,08/29/18,14:59:36,403,34.15201,-118.1258,180
1019,08/29/18,14:59:46,454,34.132387,-117.995414,180
1020,08/29/18,14:59:46,408,34.087263,-118.213191,0
1021,08/29/18,14:59:46,422,34.03335,-118.162183,180
1022,08/29/18,14:59:27,409,34.047513,-118.22415,0
1023,08/29/18,15:01:55,423,34.047861,-118.229378,180
1024,08/29/18,15:02:36,406,34.149532,-118.087822,0
1025,08/29/18,15:02:19,401,34.0333759,-118.173907,0
1026,08/29/18,15:02:36,407,34.128831,-118.14802,0
1027,08/29/18,15:01:55,452,34.047232,-118.219914,180
1028,08/29/18,15:02:27,426,34.148004,-118.07633,180
1029,08/29/18,15:02:46,404,34.136235,-117.905453,180
1030,08/29/18,15:02:46,402,34.074592,-118.22525,180
1031,08/29/18,15:02:46,424,34.140548,-118.148183,180
1032,08/29/18,15:01:23,425,34.136919,-117.891003,0
1033,08/29/18,15:02:46,405,34.131239,-117.948661,0
1034,08/29/18,14:59:04,451,34.033395,-118.154466,180
1035,08/29/18,15:02:36,403,34.15201,-118.1258,180
1036,08/29/18,15:02:46,454,34.132387,-117.995414,180
1037,08/29/18,15:02:46,408,34.087263,-118.213191,0
1038,08/29/18,15:02:46,422,34.03335,-118.162183,180
1039,08/29/18,15:02:27,409,34.047513,-118.22415,0
1040,08/29/18,15:05:27,423,34.044427,-118.211701,180
1041,08/29/18,15:05:47,406,34.140337,-118.02527,0
1042,08/29/18,15:05:47,401,34.037923,-118.196645,0
1043,08/29/18,15:05:40,421,34.033319,-118.168064,0
1044,08/29/18,15:04:27,407,34.1512,-118.1461,0
1045,08/29/18,15:05:27,452,34.033328,-118.191982,180
1046,08/29/18,15:05:18,426,34.151845,-118.132701,180
1047,08/29/18,15:04:10,428,34.132444,-117.988407,0
1048,08/29/18,15:05:47,404,34.132544,-117.968079,180
1049,08/29/18,15:05:27,427,34.132565,-117.958869,0
1050,08/29/18,15:05:57,402,34.053178,-118.237752,180
1051,08/29/18,15:05:57,424,34.1101669,-118.178456,180
1052,08/29/18,15:05:57,405,34.136775,-117.899979,0
1053,08/29/18,15:05:40,403,34.130328,-118.148047,180
1054,08/29/18,15:04:57,454,34.148826,-118.053351,180
1055,08/29/18,15:05:47,408,34.110365,-118.194177,0
1056,08/29/18,15:05:27,422,34.033395,-118.154466,180
1057,08/29/18,15:05:57,409,34.053441,-118.235998,0
1058,08/29/18,15:08:48,423,34.034751,-118.192189,180
1059,08/29/18,15:08:48,406,34.1325689,-118.000816,0
1060,08/29/18,15:08:40,401,34.047232,-118.219914,0
1061,08/29/18,15:08:48,421,34.033783,-118.192167,0
1062,08/29/18,15:07:48,407,34.152417,-118.114348,0
1063,08/29/18,15:08:29,452,34.033302,-118.171103,180
1064,08/29/18,15:08:48,426,34.144517,-118.148217,180
1065,08/29/18,15:04:10,428,34.132444,-117.988407,0
1066,08/29/18,15:08:48,404,34.132864,-118.002339,180
1067,08/29/18,15:08:48,427,34.12906,-117.932574,0
1068,08/29/18,15:08:40,402,34.047861,-118.229378,180
1069,08/29/18,15:08:18,424,34.108683,-118.197602,180
1070,08/29/18,15:06:47,405,34.136919,-117.891003,0
1071,08/29/18,15:08:48,403,34.114574,-118.158547,180
1072,08/29/18,15:08:48,454,34.149532,-118.087822,180
1073,08/29/18,15:08:48,408,34.112424,-118.163807,0
1074,08/29/18,15:05:27,422,34.033395,-118.154466,180
1075,08/29/18,15:08:40,409,34.05765,-118.234317,0
1076,08/29/18,15:11:41,423,34.033386,-118.180208,180
1077,08/29/18,15:11:48,406,34.132565,-117.958869,0
1078,08/29/18,15:10:50,401,34.047772,-118.227849,0
1079,08/29/18,15:11:48,421,34.035243,-118.19222,0
1080,08/29/18,15:11:48,407,34.14792,-118.077657,0
1081,08/29/18,15:11:29,452,34.033368,-118.160931,180
1082,08/29/18,15:11:48,426,34.128831,-118.14802,180
1083,08/29/18,15:11:22,404,34.140337,-118.02527,180
1084,08/29/18,15:11:48,427,34.135439,-117.908092,0
1085,08/29/18,15:11:48,402,34.047513,-118.22415,180
1086,08/29/18,15:11:29,424,34.098552,-118.206192,180
1087,08/29/18,15:11:48,425,34.13512,-117.909084,180
1088,08/29/18,15:10:31,451,34.033406,-118.155974,0
1089,08/29/18,15:11:41,403,34.109986,-118.194955,180
1090,08/29/18,15:11:48,454,34.152167,-118.1241,180
1091,08/29/18,15:11:48,408,34.128831,-118.14802,0
1092,08/29/18,15:11:48,409,34.070755,-118.228575,0
1093,08/29/18,15:14:41,423,34.033386,-118.180208,180
1094,08/29/18,15:14:48,406,34.132565,-117.958869,0
1095,08/29/18,15:13:50,401,34.047772,-118.227849,0
1096,08/29/18,15:14:48,421,34.035243,-118.19222,0
1097,08/29/18,15:14:48,407,34.14792,-118.077657,0
1098,08/29/18,15:14:29,452,34.033368,-118.160931,180
1099,08/29/18,15:14:48,426,34.128831,-118.14802,180
1100,08/29/18,15:14:22,404,34.140337,-118.02527,180
1101,08/29/18,15:14:48,427,34.135439,-117.908092,0
1102,08/29/18,15:14:48,402,34.047513,-118.22415,180
1103,08/29/18,15:14:29,424,34.098552,-118.206192,180
1104,08/29/18,15:14:48,425,34.13512,-117.909084,180
1105,08/29/18,15:13:31,451,34.033406,-118.155974,0
1106,08/29/18,15:14:41,403,34.109986,-118.194955,180
1107,08/29/18,15:14:48,454,34.152167,-118.1241,180
1108,08/29/18,15:14:48,408,34.128831,-118.14802,0
1109,08/29/18,15:14:48,409,34.070755,-118.228575,0
1110,08/29/18,15:16:40,423,34.033395,-118.154466,180
1111,08/29/18,15:17:56,406,34.136623,-117.903026,0
1112,08/29/18,15:17:30,401,34.057452,-118.23442,0
1113,08/29/18,15:17:56,421,34.047513,-118.22415,0
1114,08/29/18,15:17:30,407,34.13529,-118.011205,0
1115,08/29/18,15:13:18,452,34.033395,-118.154466,180
1116,08/29/18,15:17:30,426,34.109986,-118.194955,180
1117,08/29/18,15:17:43,404,34.148016,-118.076199,180
1118,08/29/18,15:15:53,427,34.136919,-117.891003,0
1119,08/29/18,15:17:56,402,34.033783,-118.192167,180
1120,08/29/18,15:17:43,424,34.068632,-118.233044,180
1121,08/29/18,15:17:43,425,34.132482,-117.976834,180
1122,08/29/18,15:17:56,405,34.135439,-117.908092,180
1123,08/29/18,15:17:43,451,34.033783,-118.192167,0
1124,08/29/18,15:17:43,403,34.084717,-118.215797,180
1125,08/29/18,15:17:43,454,34.139816,-118.148139,180
1126,08/29/18,15:16:33,408,34.1512,-118.1461,0
1127,08/29/18,15:16:33,422,34.03335,-118.162183,0
1128,08/29/18,15:17:56,409,34.1071359,-118.200783,0
1129,08/29/18,15:16:40,423,34.033395,-118.154466,180
1130,08/29/18,15:19:13,406,34.136919,-117.891003,0
1131,08/29/18,15:20:49,401,34.064796,-118.235546,0
1132,08/29/18,15:20:51,421,34.048083,-118.231104,0
1133,08/29/18,15:20:25,407,34.132444,-117.988407,0
1134,08/29/18,15:20:51,426,34.101638,-118.204823,180
1135,08/29/18,15:20:25,404,34.148691,-118.086438,180
1136,08/29/18,15:20:25,402,34.0333759,-118.173907,180
1137,08/29/18,15:20:51,424,34.057452,-118.23442,180
1138,08/29/18,15:20:51,425,34.134476,-118.008223,180
1139,08/29/18,15:20:49,405,34.128676,-117.93575,180
1140,08/29/18,15:20:51,451,34.042898,-118.207917,0
1141,08/29/18,15:20:51,403,34.06675,-118.234833,180
1142,08/29/18,15:20:51,454,34.119801,-118.151798,180
1143,08/29/18,15:19:55,408,34.152417,-118.114348,0
1144,08/29/18,15:20:51,422,34.03332,-118.183483,0
1145,08/29/18,15:20:51,409,34.112137,-118.188744,0
1146,08/29/18,15:19:13,406,34.136919,-117.891003,0
1147,08/29/18,15:23:53,401,34.084717,-118.215797,0
1148,08/29/18,15:23:53,421,34.055405,-118.234902,0
1149,08/29/18,15:23:46,407,34.131239,-117.948661,0
1150,08/29/18,15:23:46,452,34.033418,-118.155782,0
1151,08/29/18,15:23:25,426,34.088014,-118.21243,180
1152,08/29/18,15:23:46,404,34.152246,-118.122824,180
1153,08/29/18,15:23:53,427,34.1364949,-117.90419,180
1154,08/29/18,15:22:46,402,34.03335,-118.162183,180
1155,08/29/18,15:23:35,424,34.0501,-118.237901,180
1156,08/29/18,15:23:25,425,34.148745,-118.039876,180
1157,08/29/18,15:23:53,405,34.132488,-117.975868,180
1158,08/29/18,15:23:25,451,34.047232,-118.219914,0
1159,08/29/18,15:23:46,403,34.057452,-118.23442,180
1160,08/29/18,15:23:53,454,34.109958,-118.180223,180
1161,08/29/18,15:23:46,408,34.14792,-118.077657,0
1162,08/29/18,15:23:53,422,34.0355739,-118.192258,0
1163,08/29/18,15:23:25,409,34.115151,-118.157899,0
1164,08/29/18,15:26:56,401,34.0987,-118.205991,0
1165,08/29/18,15:26:56,421,34.06118,-118.235,0
1166,08/29/18,15:26:56,407,34.130966,-117.922589,0
1167,08/29/18,15:26:05,452,34.03335,-118.162183,0
1168,08/29/18,15:26:45,426,34.06675,-118.234833,180
1169,08/29/18,15:26:56,404,34.1512,-118.1461,180
1170,08/29/18,15:26:35,427,34.128987,-117.933165,180
1171,08/29/18,15:26:26,402,34.033395,-118.154466,180
1172,08/29/18,15:26:05,424,34.047772,-118.227849,180
1173,08/29/18,15:26:56,425,34.147732,-118.08192,180
1174,08/29/18,15:26:56,405,34.133617,-118.005087,180
1175,08/29/18,15:25:51,451,34.047772,-118.227849,0
1176,08/29/18,15:26:45,403,34.051622,-118.23786,180
1177,08/29/18,15:25:56,454,34.108683,-118.197602,180
1178,08/29/18,15:26:56,408,34.144324,-118.031431,0
1179,08/29/18,15:26:16,422,34.044427,-118.211701,0
1180,08/29/18,15:26:56,409,34.133676,-118.148126,0
1181,08/29/18,15:29:56,401,34.0987,-118.205991,0
1182,08/29/18,15:29:56,421,34.06118,-118.235,0
1183,08/29/18,15:29:56,407,34.130966,-117.922589,0
1184,08/29/18,15:29:05,452,34.03335,-118.162183,0
1185,08/29/18,15:29:45,426,34.06675,-118.234833,180
1186,08/29/18,15:29:56,404,34.1512,-118.1461,180
1187,08/29/18,15:29:35,427,34.128987,-117.933165,180
1188,08/29/18,15:29:26,402,34.033395,-118.154466,180
1189,08/29/18,15:29:05,424,34.047772,-118.227849,180
1190,08/29/18,15:29:56,425,34.147732,-118.08192,180
1191,08/29/18,15:29:56,405,34.133617,-118.005087,180
1192,08/29/18,15:28:51,451,34.047772,-118.227849,0
1193,08/29/18,15:29:45,403,34.051622,-118.23786,180
1194,08/29/18,15:28:56,454,34.108683,-118.197602,180
1195,08/29/18,15:29:56,408,34.144324,-118.031431,0
1196,08/29/18,15:29:16,422,34.044427,-118.211701,0
1197,08/29/18,15:29:56,409,34.133676,-118.148126,0
1198,08/29/18,15:32:48,423,34.033406,-118.155974,0
1199,08/29/18,15:32:48,406,34.136235,-117.905453,180
1200,08/29/18,15:32:48,401,34.111787,-118.171467,0
1201,08/29/18,15:32:48,421,34.0888459,-118.211755,0
1202,08/29/18,15:29:27,429,34.132444,-117.988407,0
1203,08/29/18,15:30:31,407,34.136919,-117.891003,0
1204,08/29/18,15:32:48,452,34.03332,-118.183483,0
1205,08/29/18,15:32:20,426,34.0501,-118.237901,180
1206,08/29/18,15:32:29,428,34.128676,-117.93575,0
1207,08/29/18,15:32:39,404,34.119956,-118.151605,180
1208,08/29/18,15:32:48,427,34.133057,-118.003055,180
1209,08/29/18,15:32:39,424,34.042067,-118.2061,180
1210,08/29/18,15:32:20,425,34.151845,-118.132701,180
1211,08/29/18,15:32:29,405,34.148004,-118.07633,180
1212,08/29/18,15:32:39,451,34.057452,-118.23442,0
1213,08/29/18,15:32:10,403,34.047232,-118.219914,180
1214,08/29/18,15:32:39,454,34.083327,-118.217277,180
1215,08/29/18,15:32:39,408,34.132488,-117.975868,0
1216,08/29/18,15:31:57,422,34.047861,-118.229378,0
1217,08/29/18,15:31:06,409,34.1512,-118.1461,0
1218,08/29/18,15:35:48,423,34.033302,-118.171103,0
1219,08/29/18,15:35:42,406,34.128987,-117.933165,180
1220,08/29/18,15:35:48,401,34.120361,-118.151212,0
1221,08/29/18,15:35:42,421,34.1071359,-118.200783,0
1222,08/29/18,15:35:48,452,34.036247,-118.19302,0
1223,08/29/18,15:34:58,426,34.047634,-118.22594,180
1224,08/29/18,15:35:48,428,34.135439,-117.908092,0
1225,08/29/18,15:35:48,404,34.109958,-118.180223,180
1226,08/29/18,15:35:29,427,34.142982,-118.029333,180
1227,08/29/18,15:35:42,424,34.03326,-118.191311,180
1228,08/29/18,15:35:48,425,34.140317,-118.14815,180
1229,08/29/18,15:35:29,405,34.152505,-118.10424,180
1230,08/29/18,15:35:42,451,34.064796,-118.235546,0
1231,08/29/18,15:35:29,403,34.044427,-118.211701,180
1232,08/29/18,15:35:48,454,34.063861,-118.23584,180
1233,08/29/18,15:35:48,408,34.128676,-117.93575,0
1234,08/29/18,15:35:42,422,34.053178,-118.237752,0
1235,08/29/18,15:34:39,409,34.152417,-118.114348,0
1236,08/29/18,15:38:41,423,34.033328,-118.191982,0
1237,08/29/18,15:38:41,406,34.132544,-117.968079,180
1238,08/29/18,15:38:41,401,34.140548,-118.148183,0
1239,08/29/18,15:38:52,421,34.112125,-118.190023,0
1240,08/29/18,15:38:52,429,34.132468,-117.979571,0
1241,08/29/18,15:38:52,452,34.047232,-118.219914,0
1242,08/29/18,15:38:41,426,34.044427,-118.211701,180
1243,08/29/18,15:38:31,428,34.136919,-117.891003,0
1244,08/29/18,15:37:48,404,34.108683,-118.197602,180
1245,08/29/18,15:38:41,427,34.148016,-118.076199,180
1246,08/29/18,15:38:52,402,34.03335,-118.162183,0
1247,08/29/18,15:38:52,424,34.033352,-118.163801,180
1248,08/29/18,15:38:22,425,34.130328,-118.148047,180
1249,08/29/18,15:38:31,405,34.151845,-118.132701,180
1250,08/29/18,15:38:52,451,34.084717,-118.215797,0
1251,08/29/18,15:38:11,403,34.0355739,-118.192258,180
1252,08/29/18,15:38:52,454,34.056061,-118.234759,180
1253,08/29/18,15:38:52,408,34.135439,-117.908092,0
1254,08/29/18,15:37:39,422,34.057452,-118.23442,0
1255,08/29/18,15:38:52,409,34.147842,-118.080033,0
1256,08/29/18,15:41:45,423,34.036247,-118.19302,0
1257,08/29/18,15:41:45,406,34.133057,-118.003055,180
1258,08/29/18,15:41:23,401,34.1512,-118.1461,0
1259,08/29/18,15:41:33,421,34.115151,-118.157899,0
1260,08/29/18,15:41:33,429,34.132565,-117.958869,0
1261,08/29/18,15:41:52,407,34.135439,-117.908092,180
1262,08/29/18,15:40:52,452,34.047772,-118.227849,0
1263,08/29/18,15:41:45,426,34.034751,-118.192189,180
1264,08/29/18,15:38:31,428,34.136919,-117.891003,0
1265,08/29/18,15:41:52,404,34.093838,-118.210984,180
1266,08/29/18,15:41:52,427,34.152505,-118.10424,180
1267,08/29/18,15:41:23,402,34.0333759,-118.173907,0
1268,08/29/18,15:41:33,424,34.033368,-118.160931,180
1269,08/29/18,15:41:23,425,34.115352,-118.157655,180
1270,08/29/18,15:41:52,405,34.140317,-118.14815,180
1271,08/29/18,15:41:52,451,34.099699,-118.205057,0
1272,08/29/18,15:41:52,403,34.033358,-118.179044,180
1273,08/29/18,15:41:52,454,34.0483,-118.232583,180
1274,08/29/18,15:41:12,408,34.136919,-117.891003,0
1275,08/29/18,15:41:12,422,34.063861,-118.23584,0
1276,08/29/18,15:41:45,409,34.148745,-118.039876,0
1277,08/29/18,15:44:53,423,34.046044,-118.216283,0
1278,08/29/18,15:44:32,406,34.142982,-118.029333,180
1279,08/29/18,15:44:32,401,34.152417,-118.114348,0
1280,08/29/18,15:44:53,421,34.133521,-118.148126,0
1281,08/29/18,15:44:03,429,34.12906,-117.932574,0
1282,08/29/18,15:44:32,407,34.128676,-117.93575,180
1283,08/29/18,15:44:03,452,34.0501,-118.237901,0
1284,08/29/18,15:44:46,426,34.0333759,-118.173907,180
1285,08/29/18,15:44:53,404,34.082787,-118.217915,180
1286,08/29/18,15:44:32,427,34.15201,-118.1258,180
1287,08/29/18,15:44:21,402,34.034751,-118.192189,0
1288,08/29/18,15:43:46,424,34.033395,-118.154466,180
1289,08/29/18,15:44:53,425,34.110365,-118.194177,180
1290,08/29/18,15:44:53,405,34.127413,-118.147999,180
1291,08/29/18,15:44:53,451,34.110365,-118.194177,0
1292,08/29/18,15:44:15,403,34.03335,-118.162183,180
1293,08/29/18,15:44:46,454,34.047513,-118.22415,180
1294,08/29/18,15:41:12,408,34.136919,-117.891003,0
1295,08/29/18,15:44:46,422,34.083327,-118.217277,0
1296,08/29/18,15:44:53,409,34.134476,-118.008223,0
1297,08/29/18,15:47:05,423,34.047772,-118.227849,0
1298,08/29/18,15:47:33,406,34.148016,-118.076199,180
1299,08/29/18,15:47:33,401,34.147732,-118.08192,0
1300,08/29/18,15:46:45,421,34.140548,-118.148183,0
1301,08/29/18,15:47:54,429,34.136775,-117.899979,0
1302,08/29/18,15:47:54,407,34.132468,-117.979571,180
1303,08/29/18,15:47:15,452,34.057452,-118.23442,0
1304,08/29/18,15:47:05,426,34.033352,-118.163801,180
1305,08/29/18,15:47:54,428,34.13477,-117.910129,180
1306,08/29/18,15:47:54,404,34.063061,-118.236103,180
1307,08/29/18,15:47:54,427,34.144517,-118.148217,180
1308,08/29/18,15:47:54,402,34.043807,-118.209999,0
1309,08/29/18,15:43:46,424,34.033395,-118.154466,180
1310,08/29/18,15:47:54,425,34.104021,-118.204462,180
1311,08/29/18,15:47:54,405,34.112424,-118.163807,180
1312,08/29/18,15:47:54,451,34.112384,-118.164327,0
1313,08/29/18,15:46:36,403,34.033395,-118.154466,180
1314,08/29/18,15:47:54,454,34.043807,-118.209999,180
1315,08/29/18,15:47:15,422,34.095975,-118.209138,0
1316,08/29/18,15:47:47,409,34.132482,-117.976834,0
1317,08/29/18,15:50:05,423,34.0501,-118.237901,0
1318,08/29/18,15:50:44,406,34.152505,-118.10424,180
1319,08/29/18,15:50:44,401,34.1488749,-118.04564,0
1320,08/29/18,15:49:47,421,34.1512,-118.1461,0
1321,08/29/18,15:48:54,429,34.136919,-117.891003,0
1322,08/29/18,15:50:55,407,34.13529,-118.011205,180
1323,08/29/18,15:50:44,452,34.06675,-118.234833,0
1324,08/29/18,15:49:15,426,34.033368,-118.160931,180
1325,08/29/18,15:50:55,428,34.128386,-117.938913,180
1326,08/29/18,15:50:55,404,34.055405,-118.234902,180
1327,08/29/18,15:50:55,427,34.128831,-118.14802,180
1328,08/29/18,15:50:55,402,34.047232,-118.219914,0
1329,08/29/18,15:50:44,425,34.088014,-118.21243,180
1330,08/29/18,15:50:55,405,34.109986,-118.194955,180
1331,08/29/18,15:48:05,451,34.112384,-118.164637,180
1332,08/29/18,15:46:35,403,34.033395,-118.154466,180
1333,08/29/18,15:50:16,454,34.034751,-118.192189,180
1334,08/29/18,15:49:47,422,34.108683,-118.197602,0
1335,08/29/18,15:50:55,409,34.128676,-117.93575,0
1336,08/29/18,15:53:45,423,34.057452,-118.23442,0
1337,08/29/18,15:53:45,406,34.151845,-118.132701,180
1338,08/29/18,15:53:58,401,34.13529,-118.011205,0
1339,08/29/18,15:52:56,421,34.152417,-118.114348,0
1340,08/29/18,15:53:58,407,34.148826,-118.053351,180
1341,08/29/18,15:53:45,452,34.087263,-118.213191,0
1342,08/29/18,15:53:07,426,34.033418,-118.155782,180
1343,08/29/18,15:53:58,428,34.132482,-117.976834,180
1344,08/29/18,15:53:13,404,34.0501,-118.237901,180
1345,08/29/18,15:53:58,427,34.114264,-118.158884,180
1346,08/29/18,15:52:56,402,34.047861,-118.229378,0
1347,08/29/18,15:52:16,424,34.033418,-118.155782,0
1348,08/29/18,15:53:45,425,34.070755,-118.228575,180
1349,08/29/18,15:53:45,405,34.098552,-118.206192,180
1350,08/29/18,15:53:45,451,34.140548,-118.148183,0
1351,08/29/18,15:53:26,454,34.0333759,-118.173907,180
1352,08/29/18,15:53:26,408,34.135809,-117.906884,180
1353,08/29/18,15:53:58,422,34.112344,-118.165047,0
1354,08/29/18,15:53:58,409,34.135627,-117.907496,0
1355,08/29/18,15:56:58,423,34.064796,-118.235546,0
1356,08/29/18,15:56:58,406,34.140317,-118.14815,180
1357,08/29/18,15:56:47,401,34.132468,-117.979571,0
1358,08/29/18,15:56:58,421,34.147885,-118.078485,0
1359,08/29/18,15:56:27,407,34.147732,-118.08192,180
1360,08/29/18,15:56:58,452,34.104021,-118.204462,0
1361,08/29/18,15:54:36,426,34.033395,-118.154466,180
1362,08/29/18,15:56:58,428,34.1333879,-118.004248,180
1363,08/29/18,15:56:47,404,34.047513,-118.22415,180
1364,08/29/18,15:56:47,427,34.109986,-118.194955,180
1365,08/29/18,15:55:43,402,34.0501,-118.237901,0
1366,08/29/18,15:56:58,424,34.033386,-118.180208,0
1367,08/29/18,15:56:58,425,34.05915,-118.2335,180
1368,08/29/18,15:56:47,405,34.083327,-118.217277,180
1369,08/29/18,15:56:17,451,34.1512,-118.1461,0
1370,08/29/18,15:56:38,454,34.03335,-118.162183,180
1371,08/29/18,15:56:47,408,34.128676,-117.93575,180
1372,08/29/18,15:56:58,422,34.120945,-118.150918,0
1373,08/29/18,15:56:06,409,34.136919,-117.891003,0
1374,08/29/18,15:59:37,423,34.083327,-118.217277,0
1375,08/29/18,15:59:27,406,34.130328,-118.148047,180
1376,08/29/18,15:59:50,401,34.1308999,-117.947721,0
1377,08/29/18,15:59:37,421,34.148745,-118.039876,0
1378,08/29/18,15:59:50,429,34.136683,-117.902407,180
1379,08/29/18,15:58:58,407,34.152417,-118.114348,180
1380,08/29/18,15:58:08,452,34.108683,-118.197602,0
1381,08/29/18,15:59:50,428,34.148745,-118.039876,180
1382,08/29/18,15:59:19,404,34.044427,-118.211701,180
1383,08/29/18,15:59:50,427,34.104021,-118.204462,180
1384,08/29/18,15:59:37,402,34.057452,-118.23442,0
1385,08/29/18,15:59:37,424,34.034751,-118.192189,0
1386,08/29/18,15:59:27,425,34.053178,-118.237752,180
1387,08/29/18,15:59:50,405,34.063861,-118.23584,180
1388,08/29/18,15:59:37,451,34.152417,-118.114348,0
1389,08/29/18,15:59:19,403,34.033406,-118.155974,0
1390,08/29/18,15:59:50,454,34.033406,-118.155974,180
1391,08/29/18,15:59:37,408,34.1324929,-117.975084,180
1392,08/29/18,15:59:50,422,34.140548,-118.148183,0
1393,08/29/18,15:56:06,409,34.136919,-117.891003,0
1394,08/29/18,16:02:37,423,34.083327,-118.217277,0
1395,08/29/18,16:02:27,406,34.130328,-118.148047,180
1396,08/29/18,16:02:50,401,34.1308999,-117.947721,0
1397,08/29/18,16:02:37,421,34.148745,-118.039876,0
1398,08/29/18,16:02:50,429,34.136683,-117.902407,180
1399,08/29/18,16:01:58,407,34.152417,-118.114348,180
1400,08/29/18,16:01:08,452,34.108683,-118.197602,0
1401,08/29/18,16:02:50,428,34.148745,-118.039876,180
1402,08/29/18,16:02:19,404,34.044427,-118.211701,180
1403,08/29/18,16:02:50,427,34.104021,-118.204462,180
1404,08/29/18,16:02:37,402,34.057452,-118.23442,0
1405,08/29/18,16:02:37,424,34.034751,-118.192189,0
1406,08/29/18,16:02:27,425,34.053178,-118.237752,180
1407,08/29/18,16:02:50,405,34.063861,-118.23584,180
1408,08/29/18,16:02:37,451,34.152417,-118.114348,0
1409,08/29/18,16:02:19,403,34.033406,-118.155974,0
1410,08/29/18,16:02:50,454,34.033406,-118.155974,180
1411,08/29/18,16:02:37,408,34.1324929,-117.975084,180
1412,08/29/18,16:02:50,422,34.140548,-118.148183,0
1413,08/29/18,15:59:06,409,34.136919,-117.891003,0
1414,08/29/18,16:05:39,423,34.108683,-118.197602,0
1415,08/29/18,16:05:39,406,34.109986,-118.194955,180
1416,08/29/18,16:05:53,401,34.136919,-117.891003,0
1417,08/29/18,16:05:39,421,34.132468,-117.979571,0
1418,08/29/18,16:05:39,429,34.132565,-117.958869,180
1419,08/29/18,16:05:53,407,34.139816,-118.148139,180
1420,08/29/18,16:05:53,452,34.120361,-118.151212,0
1421,08/29/18,16:05:46,428,34.152505,-118.10424,180
1422,08/29/18,16:05:39,404,34.0333759,-118.173907,180
1423,08/29/18,16:05:46,427,34.070755,-118.228575,180
1424,08/29/18,16:05:46,402,34.082787,-118.217915,0
1425,08/29/18,16:05:46,424,34.046044,-118.216283,0
1426,08/29/18,16:05:23,425,34.047232,-118.219914,180
1427,08/29/18,16:05:46,405,34.0483,-118.232583,180
1428,08/29/18,16:05:46,451,34.148733,-118.067852,0
1429,08/29/18,16:05:23,403,34.034751,-118.192189,0
1430,08/29/18,16:01:28,454,34.033395,-118.154466,180
1431,08/29/18,16:05:53,408,34.148745,-118.039876,180
1432,08/29/18,16:05:39,422,34.152417,-118.114348,0
1433,08/29/18,16:08:44,423,34.109958,-118.180223,0
1434,08/29/18,16:08:44,406,34.104021,-118.204462,180
1435,08/29/18,16:05:53,401,34.136919,-117.891003,0
1436,08/29/18,16:08:32,421,34.1308999,-117.947721,0
1437,08/29/18,16:08:51,429,34.132622,-118.001154,180
1438,08/29/18,16:08:51,407,34.119801,-118.151798,180
1439,08/29/18,16:08:44,452,34.140548,-118.148183,0
1440,08/29/18,16:08:51,426,34.033352,-118.163801,0
1441,08/29/18,16:08:51,428,34.15201,-118.1258,180
1442,08/29/18,16:08:51,404,34.033399,-118.158475,180
1443,08/29/18,16:08:51,427,34.05765,-118.234317,180
1444,08/29/18,16:08:51,402,34.093838,-118.210984,0
1445,08/29/18,16:07:51,424,34.047772,-118.227849,0
1446,08/29/18,16:08:51,425,34.036903,-118.19448,180
1447,08/29/18,16:08:51,405,34.047513,-118.22415,180
1448,08/29/18,16:08:21,451,34.140337,-118.02527,0
1449,08/29/18,16:08:44,403,34.044427,-118.211701,0
1450,08/29/18,16:08:21,408,34.148004,-118.07633,180
1451,08/29/18,16:08:32,422,34.147732,-118.08192,0
1452,08/29/18,16:08:51,409,34.135627,-117.907496,180
1453,08/29/18,16:11:44,423,34.109958,-118.180223,0
1454,08/29/18,16:11:44,406,34.104021,-118.204462,180
1455,08/29/18,16:08:53,401,34.136919,-117.891003,0
1456,08/29/18,16:11:32,421,34.1308999,-117.947721,0
1457,08/29/18,16:11:51,429,34.132622,-118.001154,180
1458,08/29/18,16:11:51,407,34.119801,-118.151798,180
1459,08/29/18,16:11:44,452,34.140548,-118.148183,0
1460,08/29/18,16:11:51,426,34.033352,-118.163801,0
1461,08/29/18,16:11:51,428,34.15201,-118.1258,180
1462,08/29/18,16:11:51,404,34.033399,-118.158475,180
1463,08/29/18,16:11:51,427,34.05765,-118.234317,180
1464,08/29/18,16:11:51,402,34.093838,-118.210984,0
1465,08/29/18,16:10:51,424,34.047772,-118.227849,0
1466,08/29/18,16:11:51,425,34.036903,-118.19448,180
1467,08/29/18,16:11:51,405,34.047513,-118.22415,180
1468,08/29/18,16:11:21,451,34.140337,-118.02527,0
1469,08/29/18,16:11:44,403,34.044427,-118.211701,0
